model,rag_mode,config,dataset,label,tp,tn,fp,fn,precision,recall,f1,mcc,balanced_accuracy
Gemini,none,raw_1call,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,raw_1call,AppleSupport,Provide device model,0,25,0,6,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Provide system version,0,21,0,10,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Refund,0,29,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Request DM,3,15,0,9,1.0,0.25,0.4,0.3952847075210474,0.625
Gemini,none,raw_1call,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Request device model,0,24,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Request device restart,0,26,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Request iOS version,0,19,0,8,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Restart device,0,28,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Software/App,0,21,0,10,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Unresponsive/Freezing Device,0,26,0,5,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,Update,0,17,0,14,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,AppleSupport,iPhone,0,21,0,10,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Account,0,29,0,6,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Advertisement,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,App,0,26,0,9,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Billing/Payment,0,28,0,7,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Family Subscription,0,34,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Hulu,0,34,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Login,0,31,0,4,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Logout,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Offer further help,0,24,0,4,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Playlist,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Premium,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide OS version,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,raw_1call,SpotifyCares,Provide device model,0,31,0,4,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide error message,0,30,0,5,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide spotify version,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Refer to specialist team,0,28,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Reinstall the app,0,34,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request DM,2,21,0,5,1.0,0.2857142857142857,0.4444444444444445,0.48038446141526137,0.6428571428571428
Gemini,none,raw_1call,SpotifyCares,Request OS version,0,25,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request Spotify version,0,24,0,4,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request device restart,0,25,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request device version,0,24,0,4,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request email address,0,22,0,6,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request error message,0,25,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request exact issue description,0,27,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request login,0,25,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request logout,0,25,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request reinstall the app,0,26,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Request username,0,23,0,5,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Restart device,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Song/Artist,0,30,0,5,0.0,0.0,0.0,0.0,0.5
Gemini,none,raw_1call,SpotifyCares,Student Subscription,0,33,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Account,2,17,1,0,0.6666666666666666,1.0,0.8,0.7934920476158722,0.9722222222222222
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Apologize,8,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Bad Support,1,16,1,2,0.5,0.3333333333333333,0.4,0.32673201960653564,0.6372549019607843
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Delivery,4,12,1,3,0.8,0.5714285714285714,0.6666666666666666,0.5447047794019222,0.7472527472527473
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Echo,2,17,0,1,1.0,0.6666666666666666,0.8,0.7934920476158722,0.8333333333333333
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Investigate Issue,6,9,2,2,0.75,0.75,0.75,0.5681818181818182,0.7840909090909092
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Prime,7,13,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Provide delivery date,0,17,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,none,validated_paths10_thr0.5,AppleSupport,Investigate issue,10,8,3,6,0.7692307692307693,0.625,0.6896551724137931,0.3464173711074475,0.6761363636363636
Gemini,none,validated_paths10_thr0.5,AppleSupport,Mac,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,none,validated_paths10_thr0.5,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Provide device model,6,23,2,0,0.75,1.0,0.8571428571428571,0.8306623862918076,0.96
Gemini,none,validated_paths10_thr0.5,AppleSupport,Provide system version,10,21,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Request DM,12,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,Request device restart,0,26,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Request iOS version,7,19,0,1,1.0,0.875,0.9333333333333333,0.9117291264405234,0.9375
Gemini,none,validated_paths10_thr0.5,AppleSupport,Restart device,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,none,validated_paths10_thr0.5,AppleSupport,Software/App,8,16,5,2,0.6153846153846154,0.8,0.6956521739130435,0.532309762594754,0.780952380952381
Gemini,none,validated_paths10_thr0.5,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,Unresponsive/Freezing Device,4,23,3,1,0.5714285714285714,0.8,0.6666666666666666,0.602231807681353,0.8423076923076923
Gemini,none,validated_paths10_thr0.5,AppleSupport,Update,14,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,AppleSupport,iPhone,6,18,3,4,0.6666666666666666,0.6,0.631578947368421,0.47079190906919977,0.7285714285714285
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Account,4,29,0,2,1.0,0.6666666666666666,0.8,0.7897188828807974,0.8333333333333333
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,App,6,23,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5512820512820513,0.7756410256410255
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Billing/Payment,6,28,0,1,1.0,0.8571428571428571,0.923076923076923,0.909717652294684,0.9285714285714286
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Login,4,28,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7184212081070996,0.9516129032258065
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Logout,2,30,3,0,0.4,1.0,0.5714285714285715,0.6030226891555273,0.9545454545454546
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Offer further help,4,22,2,0,0.6666666666666666,1.0,0.8,0.7817359599705717,0.9583333333333333
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Premium,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide OS version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide device model,3,29,2,1,0.6,0.75,0.6666666666666665,0.6232502388407515,0.842741935483871
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide error message,4,30,0,1,1.0,0.8,0.888888888888889,0.8798826901281197,0.9
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide spotify version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Refer to specialist team,0,28,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Reinstall the app,0,34,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request DM,6,21,0,1,1.0,0.8571428571428571,0.923076923076923,0.9045340337332909,0.9285714285714286
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request OS version,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request Spotify version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request device restart,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request device version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request email address,6,22,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request exact issue description,1,26,1,0,0.5,1.0,0.6666666666666666,0.693888666488711,0.9814814814814814
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request login,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request reinstall the app,2,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Request username,5,23,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Restart device,1,31,2,1,0.3333333333333333,0.5,0.4,0.36432620803146437,0.7196969696969697
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Song/Artist,3,29,1,2,0.75,0.6,0.6666666666666665,0.6232502388407515,0.7833333333333333
Gemini,none,validated_paths10_thr0.5,SpotifyCares,Student Subscription,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Account,2,17,1,0,0.6666666666666666,1.0,0.8,0.7934920476158722,0.9722222222222222
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Apologize,8,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Bad Support,1,16,1,2,0.5,0.3333333333333333,0.4,0.32673201960653564,0.6372549019607843
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Delivery,4,12,1,3,0.8,0.5714285714285714,0.6666666666666666,0.5447047794019222,0.7472527472527473
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Echo,2,17,0,1,1.0,0.6666666666666666,0.8,0.7934920476158722,0.8333333333333333
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Investigate Issue,6,9,2,2,0.75,0.75,0.75,0.5681818181818182,0.7840909090909092
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Prime,7,13,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Provide delivery date,0,17,0,2,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,none,validated_paths10_thr0.6,AppleSupport,Investigate issue,10,8,3,6,0.7692307692307693,0.625,0.6896551724137931,0.3464173711074475,0.6761363636363636
Gemini,none,validated_paths10_thr0.6,AppleSupport,Mac,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,none,validated_paths10_thr0.6,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Provide device model,6,23,2,0,0.75,1.0,0.8571428571428571,0.8306623862918076,0.96
Gemini,none,validated_paths10_thr0.6,AppleSupport,Provide system version,10,21,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Request DM,12,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,Request device restart,0,26,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Request iOS version,7,19,0,1,1.0,0.875,0.9333333333333333,0.9117291264405234,0.9375
Gemini,none,validated_paths10_thr0.6,AppleSupport,Restart device,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,none,validated_paths10_thr0.6,AppleSupport,Software/App,8,16,5,2,0.6153846153846154,0.8,0.6956521739130435,0.532309762594754,0.780952380952381
Gemini,none,validated_paths10_thr0.6,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,Unresponsive/Freezing Device,4,23,3,1,0.5714285714285714,0.8,0.6666666666666666,0.602231807681353,0.8423076923076923
Gemini,none,validated_paths10_thr0.6,AppleSupport,Update,14,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,AppleSupport,iPhone,6,18,3,4,0.6666666666666666,0.6,0.631578947368421,0.47079190906919977,0.7285714285714285
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Account,4,29,0,2,1.0,0.6666666666666666,0.8,0.7897188828807974,0.8333333333333333
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,App,6,23,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5512820512820513,0.7756410256410255
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Billing/Payment,6,28,0,1,1.0,0.8571428571428571,0.923076923076923,0.909717652294684,0.9285714285714286
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Login,4,28,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7184212081070996,0.9516129032258065
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Logout,2,30,3,0,0.4,1.0,0.5714285714285715,0.6030226891555273,0.9545454545454546
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Offer further help,4,22,2,0,0.6666666666666666,1.0,0.8,0.7817359599705717,0.9583333333333333
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Premium,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide OS version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide device model,3,29,2,1,0.6,0.75,0.6666666666666665,0.6232502388407515,0.842741935483871
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide error message,4,30,0,1,1.0,0.8,0.888888888888889,0.8798826901281197,0.9
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide spotify version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Refer to specialist team,0,28,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Reinstall the app,0,34,0,1,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request DM,6,21,0,1,1.0,0.8571428571428571,0.923076923076923,0.9045340337332909,0.9285714285714286
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request OS version,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request Spotify version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request device restart,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request device version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request email address,6,22,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request exact issue description,1,26,1,0,0.5,1.0,0.6666666666666666,0.693888666488711,0.9814814814814814
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request login,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request reinstall the app,2,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Request username,5,23,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Restart device,1,31,2,1,0.3333333333333333,0.5,0.4,0.36432620803146437,0.7196969696969697
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Song/Artist,3,29,1,2,0.75,0.6,0.6666666666666665,0.6232502388407515,0.7833333333333333
Gemini,none,validated_paths10_thr0.6,SpotifyCares,Student Subscription,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Account,2,17,1,0,0.6666666666666666,1.0,0.8,0.7934920476158722,0.9722222222222222
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Apologize,8,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Bad Support,1,16,1,2,0.5,0.3333333333333333,0.4,0.32673201960653564,0.6372549019607843
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Delivery,4,12,1,3,0.8,0.5714285714285714,0.6666666666666666,0.5447047794019222,0.7472527472527473
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Echo,2,17,0,1,1.0,0.6666666666666666,0.8,0.7934920476158722,0.8333333333333333
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Investigate Issue,6,9,2,2,0.75,0.75,0.75,0.5681818181818182,0.7840909090909092
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,none,validated_paths10_thr0.7,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
