message_id,activity,label
399188,Request device restart,0
792230,Request device restart,0
1978829,Request device restart,0
37712,Request device restart,0
1269676,Request device restart,0
2264741,Request device restart,0
91668,Request device restart,0
235222,Request device restart,0
496160,Request device restart,0
260878,Request device restart,0
1269675,Request device restart,0
485529,Request device restart,0
1655997,Request device restart,1
792227,Request device restart,0
399191,Request device restart,1
260877,Request device restart,0
2736078,Request device restart,0
496158,Request device restart,0
2823495,Request device restart,0
2019034,Request device restart,0
1182777,Request device restart,0
2295022,Request device restart,0
1490484,Request device restart,0
492383,Request device restart,0
228073,Request device restart,0
492381,Request device restart,0
2022181,Request device restart,0
315113,Request device restart,0
2175442,Request device restart,0
494244,Request device restart,0
10717,Request device restart,0
328986,Request device restart,0
2896748,Request device restart,0
485531,Request device restart,0
2364771,Request device restart,0
2114161,Request device restart,0
2615459,Request device restart,0
492382,Request device restart,0
115265,Request OS version,0
2165531,Request OS version,0
42730,Request OS version,0
2823496,Request OS version,0
761992,Request OS version,0
2678880,Request OS version,0
1655994,Request OS version,0
315115,Request OS version,0
187526,Request OS version,0
2912390,Request OS version,0
1655993,Request OS version,0
739008,Request OS version,0
2264740,Request OS version,0
1978830,Request OS version,0
2264739,Request OS version,0
1841427,Request OS version,0
2364770,Request OS version,0
1336498,Request OS version,0
2116878,Request OS version,0
1144323,Request OS version,0
235223,Request OS version,0
1182776,Request OS version,0
1748248,Request OS version,0
461455,Request OS version,0
1694995,Request OS version,0
123468,Request OS version,0
2736076,Request OS version,0
2295025,Request OS version,0
115264,Request OS version,0
110126,Request OS version,0
193222,Request OS version,0
115266,Request OS version,1
1938799,Request OS version,0
2295024,Request OS version,0
2264738,Request OS version,0
37711,Request OS version,0
91670,Request OS version,0
1336497,Request OS version,0
2060197,Request OS version,0
1264889,Request OS version,0
328989,Request OS version,0
792226,Request OS version,0
399188,Request OS version,0
792230,Request OS version,0
1978829,Request OS version,0
37712,Request OS version,0
1269676,Request OS version,0
2264741,Request OS version,1
91668,Request OS version,0
235222,Request OS version,1
496160,Request OS version,0
260878,Request OS version,0
1269675,Request OS version,0
485529,Request OS version,0
1655997,Request OS version,0
792227,Request OS version,0
399191,Request OS version,0
260877,Request OS version,0
2736078,Request OS version,0
496158,Request OS version,0
2823495,Request OS version,0
2019034,Request OS version,0
1182777,Request OS version,0
2295022,Request OS version,1
1490484,Request OS version,0
492383,Request OS version,0
228073,Request OS version,0
492381,Request OS version,0
2022181,Request OS version,0
315113,Request OS version,0
2175442,Request OS version,0
494244,Request OS version,0
10717,Request OS version,0
328986,Request OS version,0
2896748,Request OS version,0
485531,Request OS version,0
2364771,Request OS version,0
2114161,Request OS version,0
2615459,Request OS version,0
492382,Request OS version,0
115265,Request device version,0
2165531,Request device version,0
42730,Request device version,0
2823496,Request device version,0
761992,Request device version,0
2678880,Request device version,0
1655994,Request device version,0
315115,Request device version,0
187526,Request device version,0
2912390,Request device version,0
1655993,Request device version,0
739008,Request device version,0
2264740,Request device version,0
1978830,Request device version,0
2264739,Request device version,0
1841427,Request device version,0
2364770,Request device version,0
1336498,Request device version,0
2116878,Request device version,0
1144323,Request device version,0
235223,Request device version,0
1182776,Request device version,0
1748248,Request device version,0
461455,Request device version,0
1694995,Request device version,0
123468,Request device version,0
2736076,Request device version,0
2295025,Request device version,0
115264,Request device version,0
110126,Request device version,0
193222,Request device version,0
115266,Request device version,1
1938799,Request device version,0
2295024,Request device version,0
2264738,Request device version,0
37711,Request device version,0
91670,Request device version,0
1336497,Request device version,0
2060197,Request device version,0
1264889,Request device version,0
328989,Request device version,0
792226,Request device version,0
399188,Request device version,0
792230,Request device version,0
1978829,Request device version,0
37712,Request device version,0
1269676,Request device version,0
2264741,Request device version,0
91668,Request device version,0
235222,Request device version,1
496160,Request device version,0
260878,Request device version,0
1269675,Request device version,0
485529,Request device version,0
1655997,Request device version,0
792227,Request device version,0
399191,Request device version,0
260877,Request device version,0
2736078,Request device version,0
496158,Request device version,0
2823495,Request device version,0
2019034,Request device version,0
1182777,Request device version,0
2295022,Request device version,0
1490484,Request device version,0
492383,Request device version,0
228073,Request device version,0
492381,Request device version,0
2022181,Request device version,0
315113,Request device version,0
2175442,Request device version,0
494244,Request device version,0
10717,Request device version,0
328986,Request device version,0
2896748,Request device version,0
485531,Request device version,0
2364771,Request device version,0
2114161,Request device version,0
2615459,Request device version,0
492382,Request device version,0
115265,Request Spotify version,0
2165531,Request Spotify version,0
42730,Request Spotify version,0
2823496,Request Spotify version,0
761992,Request Spotify version,0
2678880,Request Spotify version,0
1655994,Request Spotify version,0
315115,Request Spotify version,0
187526,Request Spotify version,0
2912390,Request Spotify version,0
1655993,Request Spotify version,0
739008,Request Spotify version,0
2264740,Request Spotify version,0
1978830,Request Spotify version,0
2264739,Request Spotify version,0
1841427,Request Spotify version,0
2364770,Request Spotify version,0
1336498,Request Spotify version,0
2116878,Request Spotify version,0
1144323,Request Spotify version,0
235223,Request Spotify version,0
1182776,Request Spotify version,0
1748248,Request Spotify version,0
461455,Request Spotify version,0
1694995,Request Spotify version,0
123468,Request Spotify version,0
2736076,Request Spotify version,0
2295025,Request Spotify version,0
115264,Request Spotify version,0
110126,Request Spotify version,0
193222,Request Spotify version,0
115266,Request Spotify version,0
1938799,Request Spotify version,0
2295024,Request Spotify version,0
2264738,Request Spotify version,0
37711,Request Spotify version,0
91670,Request Spotify version,0
1336497,Request Spotify version,0
2060197,Request Spotify version,0
1264889,Request Spotify version,0
328989,Request Spotify version,0
792226,Request Spotify version,0
399188,Request Spotify version,0
792230,Request Spotify version,0
1978829,Request Spotify version,0
37712,Request Spotify version,0
1269676,Request Spotify version,0
2264741,Request Spotify version,1
91668,Request Spotify version,0
235222,Request Spotify version,0
496160,Request Spotify version,0
260878,Request Spotify version,0
1269675,Request Spotify version,0
485529,Request Spotify version,0
1655997,Request Spotify version,0
792227,Request Spotify version,0
399191,Request Spotify version,0
260877,Request Spotify version,0
2736078,Request Spotify version,0
496158,Request Spotify version,0
2823495,Request Spotify version,0
2019034,Request Spotify version,0
1182777,Request Spotify version,0
2295022,Request Spotify version,1
1490484,Request Spotify version,0
492383,Request Spotify version,0
228073,Request Spotify version,0
492381,Request Spotify version,0
2022181,Request Spotify version,0
315113,Request Spotify version,0
2175442,Request Spotify version,0
494244,Request Spotify version,0
10717,Request Spotify version,0
328986,Request Spotify version,0
2896748,Request Spotify version,0
485531,Request Spotify version,0
2364771,Request Spotify version,0
2114161,Request Spotify version,0
2615459,Request Spotify version,0
492382,Request Spotify version,0
115265,Request login,0
2165531,Request login,0
42730,Request login,0
2823496,Request login,0
761992,Request login,0
2678880,Request login,0
1655994,Request login,0
315115,Request login,0
187526,Request login,0
2912390,Request login,0
1655993,Request login,0
739008,Request login,0
2264740,Request login,0
1978830,Request login,0
2264739,Request login,0
1841427,Request login,0
2364770,Request login,0
1336498,Request login,0
2116878,Request login,0
1144323,Request login,0
235223,Request login,0
1182776,Request login,0
1748248,Request login,0
461455,Request login,0
1694995,Request login,0
123468,Request login,0
2736076,Request login,0
2295025,Request login,0
115264,Request login,1
110126,Request login,0
193222,Request login,0
115266,Request login,0
1938799,Request login,0
2295024,Request login,0
2264738,Request login,0
37711,Request login,0
91670,Request login,0
1336497,Request login,0
2060197,Request login,0
1264889,Request login,0
328989,Request login,0
792226,Request login,0
399188,Request login,0
792230,Request login,0
1978829,Request login,0
37712,Request login,0
1269676,Request login,0
2264741,Request login,0
91668,Request login,0
235222,Request login,0
496160,Request login,0
260878,Request login,0
1269675,Request login,0
485529,Request login,0
1655997,Request login,1
792227,Request login,0
399191,Request login,1
260877,Request login,0
2736078,Request login,0
496158,Request login,0
2823495,Request login,0
2019034,Request login,0
1182777,Request login,0
2295022,Request login,0
1490484,Request login,0
492383,Request login,0
228073,Request login,0
492381,Request login,0
2022181,Request login,0
315113,Request login,0
2175442,Request login,0
494244,Request login,0
10717,Request login,0
328986,Request login,0
2896748,Request login,0
485531,Request login,0
2364771,Request login,0
2114161,Request login,0
2615459,Request login,0
492382,Request login,0
115265,Request logout,0
2165531,Request logout,0
42730,Request logout,0
2823496,Request logout,0
761992,Request logout,0
2678880,Request logout,0
1655994,Request logout,0
315115,Request logout,0
187526,Request logout,0
2912390,Request logout,0
1655993,Request logout,0
739008,Request logout,0
2264740,Request logout,0
1978830,Request logout,0
2264739,Request logout,0
1841427,Request logout,0
2364770,Request logout,0
1336498,Request logout,0
2116878,Request logout,0
1144323,Request logout,0
235223,Request logout,0
1182776,Request logout,0
1748248,Request logout,0
461455,Request logout,0
1694995,Request logout,0
123468,Request logout,0
2736076,Request logout,0
2295025,Request logout,0
115264,Request logout,1
110126,Request logout,0
193222,Request logout,0
115266,Request logout,0
1938799,Request logout,0
2295024,Request logout,0
2264738,Request logout,0
37711,Request logout,0
91670,Request logout,0
1336497,Request logout,0
2060197,Request logout,0
1264889,Request logout,0
328989,Request logout,0
792226,Request logout,0
399188,Request logout,0
792230,Request logout,0
1978829,Request logout,0
37712,Request logout,0
1269676,Request logout,0
2264741,Request logout,0
91668,Request logout,0
235222,Request logout,0
496160,Request logout,0
260878,Request logout,0
1269675,Request logout,0
485529,Request logout,0
1655997,Request logout,1
792227,Request logout,0
399191,Request logout,1
260877,Request logout,0
2736078,Request logout,0
496158,Request logout,0
2823495,Request logout,0
2019034,Request logout,0
1182777,Request logout,0
2295022,Request logout,0
1490484,Request logout,0
492383,Request logout,0
228073,Request logout,0
492381,Request logout,0
2022181,Request logout,0
315113,Request logout,0
2175442,Request logout,0
494244,Request logout,0
10717,Request logout,0
328986,Request logout,0
2896748,Request logout,0
485531,Request logout,0
2364771,Request logout,0
2114161,Request logout,0
2615459,Request logout,0
492382,Request logout,0
115265,Request error message,0
2165531,Request error message,0
42730,Request error message,0
2823496,Request error message,0
761992,Request error message,0
2678880,Request error message,0
1655994,Request error message,0
315115,Request error message,0
187526,Request error message,0
2912390,Request error message,0
1655993,Request error message,0
739008,Request error message,0
2264740,Request error message,0
1978830,Request error message,0
2264739,Request error message,1
1841427,Request error message,0
2364770,Request error message,0
1336498,Request error message,1
2116878,Request error message,0
1144323,Request error message,0
235223,Request error message,0
1182776,Request error message,0
1748248,Request error message,0
461455,Request error message,0
1694995,Request error message,0
123468,Request error message,0
2736076,Request error message,0
2295025,Request error message,0
115264,Request error message,0
110126,Request error message,0
193222,Request error message,0
115266,Request error message,0
1938799,Request error message,0
2295024,Request error message,0
2264738,Request error message,0
37711,Request error message,0
91670,Request error message,0
1336497,Request error message,0
2060197,Request error message,0
1264889,Request error message,0
328989,Request error message,0
792226,Request error message,0
399188,Request error message,1
792230,Request error message,0
1978829,Request error message,0
37712,Request error message,0
1269676,Request error message,0
2264741,Request error message,0
91668,Request error message,0
235222,Request error message,0
496160,Request error message,0
260878,Request error message,0
1269675,Request error message,0
485529,Request error message,0
1655997,Request error message,1
792227,Request error message,0
399191,Request error message,0
260877,Request error message,0
2736078,Request error message,0
496158,Request error message,0
2823495,Request error message,0
2019034,Request error message,0
1182777,Request error message,0
2295022,Request error message,0
1490484,Request error message,0
492383,Request error message,0
228073,Request error message,0
492381,Request error message,0
2022181,Request error message,0
315113,Request error message,0
2175442,Request error message,0
494244,Request error message,0
10717,Request error message,0
328986,Request error message,0
2896748,Request error message,0
485531,Request error message,0
2364771,Request error message,0
2114161,Request error message,0
2615459,Request error message,0
492382,Request error message,0
115265,Refer to specialist team,0
2165531,Refer to specialist team,0
42730,Refer to specialist team,0
2823496,Refer to specialist team,0
761992,Refer to specialist team,1
2678880,Refer to specialist team,0
1655994,Refer to specialist team,0
315115,Refer to specialist team,0
187526,Refer to specialist team,0
2912390,Refer to specialist team,0
1655993,Refer to specialist team,0
739008,Refer to specialist team,0
2264740,Refer to specialist team,0
1978830,Refer to specialist team,0
2264739,Refer to specialist team,0
1841427,Refer to specialist team,0
2364770,Refer to specialist team,0
1336498,Refer to specialist team,0
2116878,Refer to specialist team,1
1144323,Refer to specialist team,0
235223,Refer to specialist team,0
1182776,Refer to specialist team,0
1748248,Refer to specialist team,0
461455,Refer to specialist team,0
1694995,Refer to specialist team,0
123468,Refer to specialist team,0
2736076,Refer to specialist team,0
2295025,Refer to specialist team,0
115264,Refer to specialist team,0
110126,Refer to specialist team,0
193222,Refer to specialist team,0
115266,Refer to specialist team,0
1938799,Refer to specialist team,0
2295024,Refer to specialist team,0
2264738,Refer to specialist team,0
37711,Refer to specialist team,0
91670,Refer to specialist team,0
1336497,Refer to specialist team,0
2060197,Refer to specialist team,0
1264889,Refer to specialist team,0
328989,Refer to specialist team,0
792226,Refer to specialist team,0
399188,Refer to specialist team,0
792230,Refer to specialist team,0
1978829,Refer to specialist team,0
37712,Refer to specialist team,0
1269676,Refer to specialist team,0
2264741,Refer to specialist team,0
91668,Refer to specialist team,0
235222,Refer to specialist team,0
496160,Refer to specialist team,0
260878,Refer to specialist team,0
1269675,Refer to specialist team,0
485529,Refer to specialist team,1
1655997,Refer to specialist team,0
792227,Refer to specialist team,0
399191,Refer to specialist team,0
260877,Refer to specialist team,0
2736078,Refer to specialist team,0
496158,Refer to specialist team,0
2823495,Refer to specialist team,1
2019034,Refer to specialist team,0
1182777,Refer to specialist team,0
2295022,Refer to specialist team,0
1490484,Refer to specialist team,0
492383,Refer to specialist team,0
228073,Refer to specialist team,0
492381,Refer to specialist team,0
2022181,Refer to specialist team,0
315113,Refer to specialist team,0
2175442,Refer to specialist team,0
494244,Refer to specialist team,1
10717,Refer to specialist team,1
328986,Refer to specialist team,0
2896748,Refer to specialist team,0
485531,Refer to specialist team,0
2364771,Refer to specialist team,0
2114161,Refer to specialist team,0
2615459,Refer to specialist team,0
492382,Refer to specialist team,0
115265,Offer further help,0
2165531,Offer further help,0
42730,Offer further help,0
2823496,Offer further help,0
761992,Offer further help,0
2678880,Offer further help,0
1655994,Offer further help,0
315115,Offer further help,0
187526,Offer further help,0
2912390,Offer further help,0
1655993,Offer further help,0
739008,Offer further help,0
2264740,Offer further help,0
1978830,Offer further help,0
2264739,Offer further help,0
1841427,Offer further help,0
2364770,Offer further help,0
1336498,Offer further help,0
2116878,Offer further help,0
1144323,Offer further help,0
235223,Offer further help,0
1182776,Offer further help,0
1748248,Offer further help,0
461455,Offer further help,0
1694995,Offer further help,1
123468,Offer further help,0
2736076,Offer further help,0
2295025,Offer further help,0
115264,Offer further help,0
110126,Offer further help,1
193222,Offer further help,0
115266,Offer further help,0
1938799,Offer further help,0
2295024,Offer further help,0
2264738,Offer further help,0
37711,Offer further help,1
91670,Offer further help,0
1336497,Offer further help,0
2060197,Offer further help,0
1264889,Offer further help,1
328989,Offer further help,0
792226,Offer further help,0
399188,Offer further help,0
792230,Offer further help,0
1978829,Offer further help,0
37712,Offer further help,0
1269676,Offer further help,0
2264741,Offer further help,0
91668,Offer further help,1
235222,Offer further help,0
496160,Offer further help,0
260878,Offer further help,0
1269675,Offer further help,0
485529,Offer further help,0
1655997,Offer further help,0
792227,Offer further help,0
399191,Offer further help,0
260877,Offer further help,0
2736078,Offer further help,1
496158,Offer further help,1
2823495,Offer further help,0
2019034,Offer further help,0
1182777,Offer further help,0
2295022,Offer further help,0
1490484,Offer further help,0
492383,Offer further help,0
228073,Offer further help,0
492381,Offer further help,0
2022181,Offer further help,0
315113,Offer further help,0
2175442,Offer further help,0
494244,Offer further help,0
10717,Offer further help,0
328986,Offer further help,0
2896748,Offer further help,0
485531,Offer further help,0
2364771,Offer further help,0
2114161,Offer further help,0
2615459,Offer further help,0
492382,Offer further help,0
115265,Request DM,0
2165531,Request DM,0
42730,Request DM,0
2823496,Request DM,0
761992,Request DM,0
2678880,Request DM,0
1655994,Request DM,0
315115,Request DM,0
187526,Request DM,0
2912390,Request DM,0
1655993,Request DM,0
739008,Request DM,0
2264740,Request DM,0
1978830,Request DM,0
2264739,Request DM,0
1841427,Request DM,0
2364770,Request DM,1
1336498,Request DM,0
2116878,Request DM,0
1144323,Request DM,0
235223,Request DM,0
1182776,Request DM,0
1748248,Request DM,0
461455,Request DM,0
1694995,Request DM,0
123468,Request DM,0
2736076,Request DM,0
2295025,Request DM,0
115264,Request DM,0
110126,Request DM,0
193222,Request DM,1
115266,Request DM,0
1938799,Request DM,0
2295024,Request DM,0
2264738,Request DM,0
37711,Request DM,0
91670,Request DM,0
1336497,Request DM,0
2060197,Request DM,0
1264889,Request DM,0
328989,Request DM,0
792226,Request DM,0
399188,Request DM,0
792230,Request DM,0
1978829,Request DM,1
37712,Request DM,0
1269676,Request DM,0
2264741,Request DM,0
91668,Request DM,0
235222,Request DM,0
496160,Request DM,0
260878,Request DM,0
1269675,Request DM,0
485529,Request DM,0
1655997,Request DM,0
792227,Request DM,0
399191,Request DM,0
260877,Request DM,0
2736078,Request DM,0
496158,Request DM,0
2823495,Request DM,0
2019034,Request DM,0
1182777,Request DM,0
2295022,Request DM,0
1490484,Request DM,0
492383,Request DM,0
228073,Request DM,0
492381,Request DM,0
2022181,Request DM,0
315113,Request DM,0
2175442,Request DM,0
494244,Request DM,0
10717,Request DM,0
328986,Request DM,0
2896748,Request DM,0
485531,Request DM,0
2364771,Request DM,0
2114161,Request DM,0
2615459,Request DM,0
492382,Request DM,0
115265,Request reinstall the app,0
2165531,Request reinstall the app,0
42730,Request reinstall the app,0
2823496,Request reinstall the app,0
761992,Request reinstall the app,0
2678880,Request reinstall the app,0
1655994,Request reinstall the app,0
315115,Request reinstall the app,0
187526,Request reinstall the app,0
2912390,Request reinstall the app,0
1655993,Request reinstall the app,0
739008,Request reinstall the app,0
2264740,Request reinstall the app,0
1978830,Request reinstall the app,0
2264739,Request reinstall the app,0
1841427,Request reinstall the app,0
2364770,Request reinstall the app,0
1336498,Request reinstall the app,0
2116878,Request reinstall the app,0
1144323,Request reinstall the app,0
235223,Request reinstall the app,0
1182776,Request reinstall the app,0
1748248,Request reinstall the app,0
461455,Request reinstall the app,0
1694995,Request reinstall the app,0
123468,Request reinstall the app,0
2736076,Request reinstall the app,0
2295025,Request reinstall the app,0
115264,Request reinstall the app,0
110126,Request reinstall the app,0
193222,Request reinstall the app,0
115266,Request reinstall the app,0
1938799,Request reinstall the app,0
2295024,Request reinstall the app,0
2264738,Request reinstall the app,0
37711,Request reinstall the app,0
91670,Request reinstall the app,0
1336497,Request reinstall the app,0
2060197,Request reinstall the app,0
1264889,Request reinstall the app,0
328989,Request reinstall the app,0
792226,Request reinstall the app,0
399188,Request reinstall the app,0
792230,Request reinstall the app,0
1978829,Request reinstall the app,0
37712,Request reinstall the app,0
1269676,Request reinstall the app,0
2264741,Request reinstall the app,0
91668,Request reinstall the app,0
235222,Request reinstall the app,0
496160,Request reinstall the app,0
260878,Request reinstall the app,0
1269675,Request reinstall the app,0
485529,Request reinstall the app,0
1655997,Request reinstall the app,0
792227,Request reinstall the app,0
399191,Request reinstall the app,0
260877,Request reinstall the app,0
2736078,Request reinstall the app,0
496158,Request reinstall the app,0
2823495,Request reinstall the app,0
2019034,Request reinstall the app,0
1182777,Request reinstall the app,0
2295022,Request reinstall the app,0
1490484,Request reinstall the app,0
492383,Request reinstall the app,0
228073,Request reinstall the app,0
492381,Request reinstall the app,0
2022181,Request reinstall the app,0
315113,Request reinstall the app,1
2175442,Request reinstall the app,0
494244,Request reinstall the app,0
10717,Request reinstall the app,0
328986,Request reinstall the app,0
2896748,Request reinstall the app,0
485531,Request reinstall the app,0
2364771,Request reinstall the app,0
2114161,Request reinstall the app,0
2615459,Request reinstall the app,0
492382,Request reinstall the app,0
115265,Song/Artist,0
2165531,Song/Artist,0
42730,Song/Artist,0
2823496,Song/Artist,1
761992,Song/Artist,0
2678880,Song/Artist,0
1655994,Song/Artist,0
315115,Song/Artist,0
187526,Song/Artist,0
2912390,Song/Artist,1
1655993,Song/Artist,0
739008,Song/Artist,0
2264740,Song/Artist,0
1978830,Song/Artist,0
2264739,Song/Artist,0
1841427,Song/Artist,0
2364770,Song/Artist,0
1336498,Song/Artist,0
2116878,Song/Artist,0
1144323,Song/Artist,0
235223,Song/Artist,0
1182776,Song/Artist,0
1748248,Song/Artist,1
461455,Song/Artist,1
1694995,Song/Artist,0
123468,Song/Artist,1
2736076,Song/Artist,0
2295025,Song/Artist,0
115264,Song/Artist,0
110126,Song/Artist,0
193222,Song/Artist,0
115266,Song/Artist,0
1938799,Song/Artist,0
2295024,Song/Artist,0
2264738,Song/Artist,0
37711,Song/Artist,0
91670,Song/Artist,0
1336497,Song/Artist,0
2060197,Song/Artist,1
1264889,Song/Artist,0
328989,Song/Artist,0
792226,Song/Artist,0
399188,Song/Artist,0
792230,Song/Artist,0
1978829,Song/Artist,0
37712,Song/Artist,0
1269676,Song/Artist,0
2264741,Song/Artist,0
91668,Song/Artist,0
235222,Song/Artist,0
496160,Song/Artist,0
260878,Song/Artist,1
1269675,Song/Artist,0
485529,Song/Artist,0
1655997,Song/Artist,1
792227,Song/Artist,1
399191,Song/Artist,0
260877,Song/Artist,0
2736078,Song/Artist,0
496158,Song/Artist,0
2823495,Song/Artist,0
2019034,Song/Artist,0
1182777,Song/Artist,0
2295022,Song/Artist,0
1490484,Song/Artist,0
492383,Song/Artist,0
228073,Song/Artist,0
492381,Song/Artist,0
2022181,Song/Artist,1
315113,Song/Artist,0
2175442,Song/Artist,0
494244,Song/Artist,0
10717,Song/Artist,0
328986,Song/Artist,1
2896748,Song/Artist,0
485531,Song/Artist,0
2364771,Song/Artist,0
2114161,Song/Artist,0
2615459,Song/Artist,1
492382,Song/Artist,0
115265,App,0
2165531,App,1
42730,App,1
2823496,App,0
761992,App,0
2678880,App,0
1655994,App,0
315115,App,0
187526,App,0
2912390,App,1
1655993,App,0
739008,App,0
2264740,App,1
1978830,App,0
2264739,App,0
1841427,App,0
2364770,App,0
1336498,App,0
2116878,App,0
1144323,App,0
235223,App,1
1182776,App,0
1748248,App,0
461455,App,0
1694995,App,0
123468,App,0
2736076,App,0
2295025,App,0
115264,App,0
110126,App,0
193222,App,0
115266,App,0
1938799,App,0
2295024,App,1
2264738,App,0
37711,App,0
91670,App,0
1336497,App,0
2060197,App,0
1264889,App,0
328989,App,0
792226,App,1
399188,App,0
792230,App,0
1978829,App,0
37712,App,0
1269676,App,0
2264741,App,0
91668,App,0
235222,App,0
496160,App,0
260878,App,1
1269675,App,0
485529,App,0
1655997,App,0
792227,App,0
399191,App,0
260877,App,0
2736078,App,0
496158,App,0
2823495,App,0
2019034,App,0
1182777,App,1
2295022,App,0
1490484,App,0
492383,App,0
228073,App,0
492381,App,0
2022181,App,0
315113,App,1
2175442,App,0
494244,App,0
10717,App,0
328986,App,0
2896748,App,0
485531,App,0
2364771,App,0
2114161,App,0
2615459,App,0
492382,App,0
115265,Playlist,0
2165531,Playlist,1
42730,Playlist,0
2823496,Playlist,0
761992,Playlist,0
2678880,Playlist,0
1655994,Playlist,0
315115,Playlist,0
187526,Playlist,0
2912390,Playlist,1
1655993,Playlist,0
739008,Playlist,0
2264740,Playlist,0
1978830,Playlist,0
2264739,Playlist,0
1841427,Playlist,0
2364770,Playlist,0
1336498,Playlist,0
2116878,Playlist,0
1144323,Playlist,0
235223,Playlist,0
1182776,Playlist,0
1748248,Playlist,0
461455,Playlist,0
1694995,Playlist,0
123468,Playlist,1
2736076,Playlist,0
2295025,Playlist,0
115264,Playlist,0
110126,Playlist,0
193222,Playlist,0
115266,Playlist,0
1938799,Playlist,0
2295024,Playlist,1
2264738,Playlist,0
37711,Playlist,0
91670,Playlist,0
1336497,Playlist,0
2060197,Playlist,0
1264889,Playlist,0
328989,Playlist,0
792226,Playlist,0
399188,Playlist,0
792230,Playlist,0
1978829,Playlist,0
37712,Playlist,0
1269676,Playlist,0
2264741,Playlist,0
91668,Playlist,0
235222,Playlist,0
496160,Playlist,0
260878,Playlist,0
1269675,Playlist,0
485529,Playlist,0
1655997,Playlist,0
792227,Playlist,0
399191,Playlist,0
260877,Playlist,0
2736078,Playlist,0
496158,Playlist,0
2823495,Playlist,0
2019034,Playlist,0
1182777,Playlist,0
2295022,Playlist,0
1490484,Playlist,0
492383,Playlist,0
228073,Playlist,0
492381,Playlist,0
2022181,Playlist,0
315113,Playlist,0
2175442,Playlist,0
494244,Playlist,0
10717,Playlist,0
328986,Playlist,0
2896748,Playlist,0
485531,Playlist,0
2364771,Playlist,0
2114161,Playlist,0
2615459,Playlist,0
492382,Playlist,0
115265,Premium,0
2165531,Premium,0
42730,Premium,0
2823496,Premium,0
761992,Premium,0
2678880,Premium,0
1655994,Premium,0
315115,Premium,0
187526,Premium,0
2912390,Premium,0
1655993,Premium,0
739008,Premium,0
2264740,Premium,0
1978830,Premium,0
2264739,Premium,0
1841427,Premium,0
2364770,Premium,0
1336498,Premium,1
2116878,Premium,0
1144323,Premium,0
235223,Premium,0
1182776,Premium,0
1748248,Premium,0
461455,Premium,0
1694995,Premium,0
123468,Premium,0
2736076,Premium,0
2295025,Premium,0
115264,Premium,0
110126,Premium,0
193222,Premium,0
115266,Premium,0
1938799,Premium,1
2295024,Premium,0
2264738,Premium,0
37711,Premium,0
91670,Premium,0
1336497,Premium,0
2060197,Premium,0
1264889,Premium,0
328989,Premium,0
792226,Premium,0
399188,Premium,0
792230,Premium,0
1978829,Premium,0
37712,Premium,1
1269676,Premium,0
2264741,Premium,0
91668,Premium,0
235222,Premium,0
496160,Premium,0
260878,Premium,0
1269675,Premium,0
485529,Premium,0
1655997,Premium,0
792227,Premium,0
399191,Premium,0
260877,Premium,0
2736078,Premium,0
496158,Premium,0
2823495,Premium,0
2019034,Premium,0
1182777,Premium,0
2295022,Premium,0
1490484,Premium,0
492383,Premium,0
228073,Premium,1
492381,Premium,0
2022181,Premium,0
315113,Premium,0
2175442,Premium,0
494244,Premium,0
10717,Premium,0
328986,Premium,0
2896748,Premium,0
485531,Premium,0
2364771,Premium,1
2114161,Premium,0
2615459,Premium,0
492382,Premium,0
115265,Student Subscription,0
2165531,Student Subscription,0
42730,Student Subscription,0
2823496,Student Subscription,0
761992,Student Subscription,0
2678880,Student Subscription,0
1655994,Student Subscription,0
315115,Student Subscription,0
187526,Student Subscription,0
2912390,Student Subscription,0
1655993,Student Subscription,0
739008,Student Subscription,0
2264740,Student Subscription,0
1978830,Student Subscription,0
2264739,Student Subscription,0
1841427,Student Subscription,0
2364770,Student Subscription,0
1336498,Student Subscription,0
2116878,Student Subscription,0
1144323,Student Subscription,0
235223,Student Subscription,0
1182776,Student Subscription,0
1748248,Student Subscription,0
461455,Student Subscription,0
1694995,Student Subscription,0
123468,Student Subscription,0
2736076,Student Subscription,0
2295025,Student Subscription,0
115264,Student Subscription,0
110126,Student Subscription,0
193222,Student Subscription,0
115266,Student Subscription,0
1938799,Student Subscription,0
2295024,Student Subscription,0
2264738,Student Subscription,0
37711,Student Subscription,0
91670,Student Subscription,0
1336497,Student Subscription,0
2060197,Student Subscription,0
1264889,Student Subscription,0
328989,Student Subscription,0
792226,Student Subscription,0
399188,Student Subscription,0
792230,Student Subscription,0
1978829,Student Subscription,0
37712,Student Subscription,0
1269676,Student Subscription,0
2264741,Student Subscription,0
91668,Student Subscription,0
235222,Student Subscription,0
496160,Student Subscription,0
260878,Student Subscription,0
1269675,Student Subscription,0
485529,Student Subscription,0
1655997,Student Subscription,0
792227,Student Subscription,0
399191,Student Subscription,0
260877,Student Subscription,0
2736078,Student Subscription,0
496158,Student Subscription,0
2823495,Student Subscription,0
2019034,Student Subscription,1
1182777,Student Subscription,0
2295022,Student Subscription,0
1490484,Student Subscription,0
492383,Student Subscription,0
228073,Student Subscription,0
492381,Student Subscription,0
2022181,Student Subscription,0
315113,Student Subscription,0
2175442,Student Subscription,0
494244,Student Subscription,0
10717,Student Subscription,0
328986,Student Subscription,0
2896748,Student Subscription,0
485531,Student Subscription,0
2364771,Student Subscription,1
